episode,score,max_reward,max_tile 
20646,2440,52.59276924133301,256
20647,4444,45.05869598388672,512
20648,1320,44.49485683441162,128
20649,3068,42.10847091674805,256
20650,2872,41.22455196380615,256
20651,2108,39.7205041885376,256
20652,2592,42.12166519165039,256
20653,2780,45.575134468078616,256
20654,3140,38.376469421386716,256
20655,1268,51.32444095611572,128
20656,2372,41.61088600158692,256
20657,4948,48.12271938323975,512
20658,4400,42.71562995910645,512
20659,4372,40.92124271392822,512
20660,5332,40.61262969970703,512
20661,2880,42.08652038574219,256
20662,4964,43.56733264923096,512
20663,4396,45.68897304534912,512
20664,1008,44.366730499267575,128
20665,504,44.122828865051275,64
20666,1976,41.70193862915039,256
20667,2232,42.0929651260376,256
20668,1200,41.10975246429443,128
20669,3484,44.22359561920166,256
20670,2452,41.90480823516846,256
20671,2400,44.03190975189209,256
20672,4800,38.63941516876221,512
20673,3352,41.29893569946289,256
20674,1988,42.588604354858404,256
20675,2828,46.70069465637207,256
20676,2596,47.07101745605469,256
20677,3180,39.83768558502197,256
20678,3084,44.965271949768066,256
20679,952,47.9105224609375,128
20680,3036,41.58910732269287,256
20681,3104,45.38391437530518,256
20682,1152,45.50239524841309,128
20683,1452,44.200286102294925,128
20684,1132,55.488552284240725,128
20685,3024,41.912352561950684,256
20686,2716,40.20967178344726,256
20687,1560,45.98617877960206,128
20688,1192,46.85367965698242,128
20689,6400,44.2385934829712,512
20690,2880,66.35070190429687,256
20691,1280,45.34932022094726,128
20692,1340,41.84159145355225,128
20693,644,38.34489822387695,64
20694,2108,39.69149322509766,256
20695,2144,44.37368755340576,256
20696,1296,46.20687561035156,128
20697,2824,40.00087757110596,256
20698,2836,40.620318794250494,256
20699,2260,42.97486057281495,256
20700,2900,40.09745788574219,256
20701,2892,45.3228157043457,256
20702,1576,41.92459487915039,128
20703,2828,39.14331493377686,256
20704,2916,46.21919174194336,256
20705,2672,45.819428253173825,256
20706,2968,41.344073677062994,256
20707,2684,40.25534477233887,256
20708,1300,39.09778156280518,128
20709,4852,54.00812091827393,512
20710,1200,39.68679351806641,128
20711,2624,39.2459020614624,256
20712,2852,57.54127159118653,256
20713,6420,38.65813522338867,512
20714,536,45.44949645996094,64
20715,2776,55.707705688476565,256
20716,1600,35.82557601928711,128
20717,2832,41.96666259765625,256
20718,2108,50.79302577972412,256
20719,2760,37.78978729248047,256
20720,1920,38.14166584014893,256
20721,3196,44.9888261795044,256
20722,2284,45.92824573516846,256
20723,2080,50.583694839477545,256
20724,5056,41.200897216796875,512
20725,4672,42.29328861236573,512
20726,2536,39.782578468322754,256
20727,1348,61.96922264099121,128
20728,3112,38.69753246307373,256
20729,2864,43.90922946929932,256
20730,796,37.67114486694336,64
20731,1084,39.19346561431885,128
20732,1196,41.737582969665525,128
20733,2884,42.90479202270508,256
20734,2192,41.068828392028806,256
20735,2872,41.56314067840576,256
20736,712,50.14683837890625,64
20737,660,36.54843120574951,64
20738,3140,46.63878631591797,256
20739,2968,43.29829769134521,256
20740,700,37.39350204467773,64
20741,3072,42.87911891937256,256
20742,1488,38.55635414123535,128
20743,4420,37.40296878814698,512
20744,2832,41.61160182952881,256
20745,2728,46.03491611480713,256
20746,2928,42.07869377136231,256
20747,1036,42.76984062194825,128
20748,2744,38.318443870544435,256
20749,1184,41.446418380737306,128
20750,2132,43.07713985443115,256
20751,2748,40.88487243652344,256
20752,2084,40.210201263427734,256
20753,6064,47.06354904174805,512
20754,2968,39.46335906982422,256
20755,2732,40.72700176239014,256
20756,1928,43.08072319030762,128
20757,4604,50.27839260101318,512
20758,1264,42.48206367492676,128
20759,1192,41.336182594299316,128
20760,1280,38.96321563720703,128
20761,3336,40.30079193115235,256
20762,3304,43.065273475646975,256
20763,2808,41.89618740081787,256
20764,1328,43.264675331115725,128
20765,1872,43.52552471160889,256
20766,3452,43.65150470733643,256
20767,3072,40.32001056671143,256
20768,1212,40.40995750427246,128
20769,1112,40.445739173889166,64
20770,4372,48.258975219726565,512
20771,1232,41.74245109558106,128
20772,2624,46.0687873840332,256
20773,1476,43.915046310424806,128
20774,5136,39.48895606994629,512
20775,4928,41.266105270385744,512
20776,2736,41.285094642639166,256
20777,1552,41.63755340576172,128
20778,2848,68.22701339721681,256
20779,2208,40.23017196655273,256
20780,4368,47.736717987060544,512
20781,1332,43.79664306640625,128
20782,5332,42.007598876953125,512
20783,1408,38.926734924316406,128
20784,2728,44.983033180236816,256
20785,2828,40.431693649291994,256
20786,1884,41.63876037597656,256
20787,1716,41.83991298675537,128
20788,3000,41.50206336975098,256
20789,1272,44.58649005889893,128
20790,2084,40.62760066986084,256
20791,2592,44.36200370788575,256
20792,2624,43.60431346893311,256
20793,2716,42.7780839920044,256
20794,2788,64.84749603271484,256
20795,5012,42.3116979598999,512
20796,3316,37.3423849105835,256
20797,1000,43.3358154296875,128
20798,428,46.324611854553225,64
20799,2244,43.1289794921875,256
20800,2656,50.28068180084229,256
20801,1488,39.27515449523926,128
20802,2948,40.12387752532959,256
20803,3016,42.001708412170416,256
20804,1616,48.17816600799561,128
20805,1248,40.9056360244751,128
20806,1396,42.87043418884278,128
20807,3088,42.96625576019287,256
20808,2748,42.90268325805664,256
20809,3084,43.58231391906739,256
20810,2668,51.229491996765134,256
20811,2252,40.07745685577393,256
20812,1348,45.40127601623536,128
20813,2148,44.90861148834229,256
20814,2812,40.283356285095216,256
20815,4212,43.78360023498536,512
20816,2144,41.15700435638428,256
20817,1608,43.20317897796631,128
20818,1156,45.669459915161134,128
20819,2436,51.90737590789795,256
20820,2380,47.701339912414554,256
20821,2840,51.73122768402099,256
20822,2980,43.894772148132326,256
20823,2492,40.55878810882568,256
20824,2588,45.87886123657226,256
20825,2992,48.24536170959473,256
20826,4288,43.82149085998535,512
20827,3000,41.4514575958252,256
20828,1228,42.41425399780273,128
20829,3088,40.3767168045044,256
20830,3116,45.82533721923828,256
20831,2804,41.40296230316162,256
20832,2772,43.72526512145996,256
20833,2740,46.11438674926758,256
20834,2824,45.795592880249025,256
20835,3180,38.87050552368164,256
20836,2484,41.553646850585935,256
20837,2228,44.00156345367432,256
20838,2968,43.87377510070801,256
20839,2264,45.9999460220337,256
20840,2676,39.94440460205078,256
20841,2868,37.9608757019043,256
20842,3124,41.0905839920044,256
20843,1504,65.95935745239258,128
20844,2840,48.14535903930664,256
20845,4744,44.85017070770264,512
20846,5100,45.483546829223634,512
20847,2532,65.00578956604004,256
20848,1156,39.35141410827637,128
20849,3132,58.27344875335693,256
20850,2904,62.031436157226565,256
20851,1268,43.17959976196289,128
20852,2576,44.50745487213135,256
20853,1780,44.93630123138428,128
20854,1564,40.06307144165039,128
20855,2880,38.429955291748044,256
20856,1232,39.49815368652344,128
20857,5840,40.17005462646485,512
20858,3208,42.979763221740725,256
20859,1300,43.37425136566162,128
20860,976,42.425618171691895,128
20861,1264,38.790160751342775,128
20862,2768,40.48311634063721,256
20863,2212,50.609512710571295,256
20864,1460,41.16325283050537,128
20865,1208,42.44023094177246,128
20866,2804,49.61690177917481,256
20867,1272,40.60893287658692,128
20868,3124,39.339737510681154,256
20869,2648,40.78419418334961,256
20870,2060,41.56102809906006,256
20871,1308,39.45670757293701,128
20872,2108,54.16317787170411,256
20873,1232,41.5309534072876,128
20874,3492,39.361518478393556,256
20875,1388,40.00212078094482,128
20876,1184,45.96163272857666,128
20877,2192,43.64966869354248,256
20878,1404,42.46643753051758,128
20879,2624,48.25694961547852,256
20880,2828,41.46574382781982,256
20881,1320,42.41485233306885,128
20882,1164,47.89767875671387,128
20883,2764,38.48816680908203,256
20884,1036,42.27393779754639,128
20885,2640,46.69286346435547,256
20886,1436,42.293876075744635,128
20887,1484,38.29383182525635,128
20888,1384,46.34762535095215,128
20889,1232,43.32151489257812,128
20890,2572,42.582702827453616,256
20891,2944,39.768806076049806,256
20892,648,37.501402854919434,64
20893,1688,40.68217105865479,128
20894,2976,43.45999526977539,256
20895,624,40.4212760925293,64
20896,1600,45.90662727355957,128
20897,2800,42.61866836547851,256
20898,1972,43.74848213195801,256
20899,2392,47.85605163574219,256
20900,720,38.716322898864746,64
20901,2256,40.67848167419434,256
20902,1240,41.52690029144287,128
20903,2752,41.61643161773682,256
20904,1152,40.729491806030275,128
20905,2132,40.012269020080566,256
20906,2832,42.21174221038818,256
20907,2936,42.12726173400879,256
20908,1956,47.58004016876221,256
20909,1356,52.10817813873291,128
20910,2756,43.1866418838501,256
20911,2732,40.17190856933594,256
20912,2268,43.07642765045166,256
20913,2912,47.3220781326294,256
20914,1200,40.215514183044434,128
20915,2872,44.111334800720215,256
20916,2624,40.07838382720948,256
20917,1424,44.68289127349854,128
20918,2076,43.580573844909665,256
20919,1068,41.15564002990723,128
20920,1160,41.82352752685547,128
20921,1680,40.94426708221435,128
20922,1248,39.27609977722168,128
20923,2692,42.23134975433349,256
20924,2936,44.67160835266114,256
20925,2836,52.063408851623535,256
20926,2504,44.306549644470216,256
20927,1464,40.873191833496094,128
20928,3220,42.56488800048828,256
20929,1880,39.94716186523438,128
20930,6308,43.9286506652832,512
20931,1208,43.527218437194826,128
20932,2252,44.59722118377685,256
20933,1248,40.52034301757813,128
20934,3480,40.162353324890134,256
20935,2420,47.6093132019043,256
20936,2924,40.076358032226565,256
20937,2568,44.323547554016116,256
20938,1468,41.3279375076294,128
20939,3160,40.82689590454102,256
20940,4992,41.40490303039551,512
20941,5784,40.71202011108399,512
20942,1392,41.186542701721194,128
20943,2840,47.72713413238526,256
20944,592,38.689971923828125,64
20945,2844,39.13473205566406,256
20946,1504,45.880370140075684,128
20947,2792,51.40634860992432,256
20948,2300,48.43667201995849,256
20949,1408,44.66323833465576,128
20950,1440,40.40855731964112,128
20951,1268,42.620289230346685,128
20952,1520,41.88289184570313,128
20953,3068,41.34344139099122,256
20954,4520,42.535515785217285,512
20955,2300,42.21756076812744,256
20956,2232,39.90671157836914,256
20957,2972,42.63382701873779,256
20958,2760,41.62693710327149,256
20959,1036,42.045905113220215,128
20960,1172,43.6605827331543,128
20961,1228,42.4423828125,128
20962,2844,50.46292495727539,256
20963,2860,39.9987907409668,256
20964,2432,42.97044773101807,256
20965,1272,40.89007625579834,128
20966,3224,40.18674869537354,256
20967,1560,37.37858562469482,128
20968,1192,44.228568458557135,128
20969,1264,41.372524452209475,128
20970,1332,43.65671920776367,128
20971,2648,49.36831989288331,256
20972,2260,40.43216323852539,256
20973,2904,40.66617565155029,256
20974,2816,43.77426586151123,256
20975,2840,46.83065891265869,256
20976,2024,50.83949718475342,256
20977,4376,47.83306159973145,512
20978,2204,57.65875282287598,256
20979,1616,41.95727195739747,128
20980,3240,43.6402629852295,256
20981,1336,66.22885856628417,128
20982,1160,43.55752983093262,128
20983,2832,40.19984397888184,256
20984,2388,48.49331645965576,256
20985,3100,39.75996856689453,256
20986,724,38.744357872009275,64
20987,1324,40.877132987976076,128
20988,2508,39.43536376953125,256
20989,1316,40.77018661499024,128
20990,1228,43.82789630889893,128
20991,2932,46.1761516571045,256
20992,1568,42.8405725479126,128
20993,2536,41.87701759338379,256
20994,2760,42.466456985473634,256
20995,4972,48.081208038330075,512
20996,2268,40.64361610412598,256
20997,4600,40.422832298278806,512
20998,2944,39.68091163635254,256
20999,1260,47.538291931152344,128
21000,2700,42.642424774169925,256
21001,2780,43.71055965423584,256
21002,3144,38.87315273284912,256
21003,2488,51.67652187347412,256
21004,1452,48.2676399230957,128
21005,2900,51.40911140441895,256
21006,2984,39.9269947052002,256
21007,1496,47.205864906311035,128
21008,1392,44.24941921234131,128
21009,3028,43.54854164123535,256
21010,1264,41.66286163330078,128
21011,2908,41.50220813751221,256
21012,1164,46.478534126281744,128
21013,904,41.0351484298706,128
21014,2436,45.63247337341309,256
21015,4892,42.234138107299806,512
21016,1444,44.669823074340826,128
21017,1404,45.69621353149414,128
21018,1404,43.373439979553225,128
21019,3004,37.884121131896975,256
21020,656,40.410461616516116,64
21021,1216,50.935607719421384,128
21022,2308,43.73953952789307,256
21023,2768,41.819156646728516,256
21024,2680,40.10679264068604,256
21025,4412,42.25207920074463,256
21026,1248,42.29452133178711,128
21027,2252,38.03755569458008,256
21028,2868,42.08033676147461,256
21029,2744,41.57108402252197,256
21030,2616,45.3734432220459,256
21031,3724,44.37506790161133,256
21032,1368,46.53882179260254,128
21033,2780,43.23994884490967,256
21034,1528,42.46494674682617,128
21035,1272,40.175941467285156,128
21036,1432,41.03017387390137,128
21037,700,40.765643501281744,64
21038,5112,46.16452751159668,512
21039,2964,45.041206169128415,256
21040,2184,46.84138851165771,256
21041,2716,45.0346342086792,256
21042,2300,47.982298851013184,256
21043,880,47.06782951354981,64
21044,2840,67.0015697479248,256
21045,1208,39.820972824096685,128
21046,1648,42.82218112945557,128
21047,2516,54.964843559265134,256
21048,1924,48.86454410552979,128
21049,1372,44.17366027832031,128
21050,1992,44.86416721343994,256
21051,1040,43.01652889251709,128
21052,1012,42.385104751586915,128
21053,2220,40.18505783081055,256
21054,1296,44.08864288330078,128
21055,1196,43.46962280273438,128
21056,1324,44.14332675933838,128
21057,2120,41.17249717712403,256
21058,2016,52.504531669616696,256
21059,1364,40.56601371765137,128
21060,2316,45.09916648864746,256
21061,2728,41.39932708740234,256
21062,1244,39.43806114196778,128
21063,1392,39.843268966674806,128
21064,2396,45.73707256317139,256
21065,1208,41.971228790283206,128
21066,1656,43.56042823791504,128
21067,2848,43.99519729614258,256
21068,2828,41.33090991973877,256
21069,3132,44.52943840026856,256
21070,608,38.992645263671875,64
21071,5900,43.19777641296387,512
21072,3028,42.17560501098633,256
21073,2508,40.34834365844726,256
21074,1416,70.29723320007324,128
21075,2508,39.24329833984375,256
21076,1464,42.79724521636963,128
21077,2836,41.109958267211915,256
21078,1224,43.85188388824463,128
21079,2564,43.92856941223145,256
21080,1552,39.857914352417,128
21081,2848,39.07780380249024,256
21082,2828,47.15360984802246,256
21083,3108,43.81336650848389,256
21084,1556,43.662062644958496,128
21085,1112,43.39339065551758,128
21086,2244,45.901291084289554,256
21087,2916,48.2408748626709,256
21088,1212,46.96034240722656,128
21089,1260,43.3618049621582,128
21090,2204,40.11256408691406,256
21091,2240,38.72252979278565,256
21092,4252,42.263896751403806,512
21093,3040,42.936713790893556,256
21094,1440,38.6534875869751,128
21095,2472,42.551982688903806,256
21096,932,37.870254898071295,128
21097,2544,43.584220314025885,256
21098,3832,42.64766273498535,256
21099,2248,42.70070266723633,256
21100,5156,48.0448881149292,512
21101,1408,43.496647644042966,128
21102,2388,45.70812129974365,256
21103,2932,43.837932395935056,256
21104,656,41.925053405761716,64
21105,616,45.63830966949463,64
21106,2856,45.967026710510254,256
21107,2504,40.845417213439944,256
21108,1304,41.0089527130127,128
21109,624,40.93433418273926,64
21110,1400,38.39400787353516,128
21111,2944,40.29270191192627,256
21112,2196,42.50024757385254,256
21113,2832,44.39609928131104,256
21114,1112,41.926459312438965,128
21115,1380,39.947143745422366,128
21116,2888,46.10944042205811,256
21117,3032,40.62692298889161,256
21118,900,37.65854721069336,128
21119,2824,41.607062339782715,256
21120,2200,71.41814422607422,256
21121,3576,43.45058116912842,256
21122,2284,41.67734985351562,256
21123,2792,41.95583705902099,256
21124,2916,44.92854747772217,256
21125,1412,41.783375167846685,128
21126,1144,46.46350917816162,128
21127,2200,46.407929039001466,256
21128,4556,43.20975437164307,512
21129,2788,45.05604648590088,256
21130,1884,57.074340248107916,256
21131,2124,46.02411079406738,256
21132,1848,39.516371726989746,128
21133,3056,40.126434326171875,256
21134,520,41.41999492645264,64
21135,1252,43.99789867401123,128
21136,1344,48.19754409790039,128
21137,2540,43.09805736541748,256
21138,2572,43.30751457214356,256
21139,2412,51.792938995361325,256
21140,3760,44.60372829437256,256
21141,1200,43.836625289916995,128
21142,2624,46.27320022583008,256
21143,1204,45.57048721313477,128
21144,2756,41.81816787719727,256
21145,2292,43.13270568847656,256
21146,1248,40.686180496215826,128
21147,2628,42.03565216064453,256
21148,1612,47.270843505859375,128
21149,1580,43.87582054138184,128
21150,1224,39.23203315734864,128
21151,520,40.53471755981445,64
21152,3036,38.444870185852054,256
21153,1568,43.19019412994385,128
21154,2216,40.577172088623044,256
21155,2772,42.12788486480713,256
21156,2832,44.71096744537354,256
21157,2828,50.405026054382326,256
21158,2212,44.73995170593262,256
21159,1188,41.601025390625,128
21160,2892,45.33897018432617,256
21161,2224,40.42220325469971,256
21162,1448,46.50785903930664,128
21163,5396,49.447856712341306,512
21164,2600,40.03455429077148,256
21165,1168,40.24026031494141,128
21166,4728,43.442809486389166,512
21167,1416,43.788573265075684,128
21168,4528,36.83067684173584,512
21169,1908,39.093632507324216,128
21170,3056,51.94780654907227,256
21171,2972,40.710807991027835,256
21172,3076,42.40705509185791,256
21173,616,38.91298351287842,64
21174,996,39.30558032989502,128
21175,3568,53.37842903137207,256
21176,2232,43.52655086517334,256
21177,1276,45.96023960113526,128
21178,608,43.57490921020508,64
21179,1648,43.17776432037354,128
21180,552,52.274917411804196,64
21181,4312,45.34086570739746,512
21182,1624,40.47536563873291,128
21183,2508,38.09761009216309,256
21184,496,40.064040184020996,64
21185,2592,39.79342746734619,256
21186,1172,41.48273830413818,128
21187,1580,45.544643592834475,128
21188,2948,45.173485374450685,256
21189,3156,44.23677921295166,256
21190,1212,39.497271919250494,128
21191,1200,42.149525070190435,128
21192,1368,48.48537101745606,128
21193,2404,42.88888511657715,256
21194,1884,54.05666332244873,128
21195,2636,43.95716457366943,256
21196,2872,43.38576164245606,256
21197,5724,40.787113952636716,512
21198,2252,52.73201007843018,256
21199,4456,45.34730892181396,512
21200,2664,43.07559661865234,256
21201,2488,41.22942390441895,256
21202,2512,39.51406078338623,256
21203,1336,48.26395511627197,128
21204,2104,46.770393180847165,256
21205,1936,53.033454704284665,256
21206,1688,42.88080997467041,128
21207,1376,44.71996994018555,128
21208,5196,40.8793176651001,512
21209,2188,53.298344039917,256
21210,1520,40.67051773071289,128
21211,4288,44.44451484680176,512
21212,2872,41.84052200317383,256
21213,1300,54.84267864227295,128
21214,1680,42.76843299865723,128
21215,2928,42.34210205078125,256
21216,2316,61.484828567504884,256
21217,1800,42.73066787719726,128
21218,2964,52.6037899017334,256
21219,2208,44.19011268615723,256
21220,3100,38.54795742034912,256
21221,648,40.916790390014654,64
21222,3588,45.337764739990234,256
21223,1288,44.645004463195804,128
21224,580,37.63311061859131,64
21225,2596,40.8678056716919,256
21226,3000,42.3484338760376,256
21227,2744,40.17773036956787,256
21228,580,36.118346977233884,64
21229,2920,39.85481357574463,256
21230,956,43.110688018798825,128
21231,2860,42.281677436828616,256
21232,4580,49.868682098388675,512
21233,504,44.425072288513185,64
21234,2796,44.41255855560303,256
21235,4892,43.105834579467775,512
21236,812,40.46061382293701,64
21237,1496,45.61565742492676,128
21238,3240,42.57697639465332,256
21239,3028,42.3368637084961,256
21240,584,38.90725364685059,64
21241,2808,41.68157958984375,256
21242,2896,44.91609916687012,256
21243,1884,40.051815605163576,128
21244,2352,44.215941429138184,256
21245,2812,45.710159873962404,256
21246,4716,40.800812339782716,512
21247,1452,43.40617351531982,128
21248,2388,39.396351432800294,256
21249,2268,38.79201488494873,256
21250,1248,62.14144058227539,128
21251,1452,47.44626159667969,128
21252,1108,39.012366485595706,128
21253,1232,41.77362098693848,128
21254,2980,43.00257568359375,256
21255,1964,42.419459915161134,128
21256,540,40.45140533447265,64
21257,2792,42.81782627105713,256
21258,2764,41.91444835662842,256
21259,2380,40.6092529296875,256
21260,1208,50.623870849609375,128
21261,3032,55.73685760498047,256
21262,604,39.692165565490725,64
21263,2848,45.096244430541994,256
21264,2944,50.55968551635742,256
21265,2916,42.03128452301026,256
21266,2964,42.04500503540039,256
21267,5024,41.51670894622803,512
21268,668,37.363426971435544,64
21269,1384,40.958153533935544,128
21270,4400,50.33635635375977,512
21271,4928,40.2244348526001,512
21272,2776,38.050479125976565,256
21273,1492,44.84993762969971,128
21274,1420,46.00664443969727,128
21275,1416,40.046017265319826,128
21276,3376,42.36684112548828,256
21277,2740,45.29211006164551,256
21278,2240,44.127884483337404,256
21279,2440,40.18183212280273,256
21280,3064,43.10589962005615,256
21281,2420,43.00960121154785,256
21282,4788,52.14778499603271,512
21283,1172,42.778973007202154,128
21284,2740,46.395011329650885,256
21285,3064,42.07068939208985,256
21286,2676,43.24752006530762,256
21287,2904,44.071124458312994,256
21288,2592,47.63632869720459,256
21289,1460,52.91195621490479,128
21290,928,43.294429016113284,64
21291,1220,41.16543560028076,128
21292,1300,46.67429313659668,128
21293,1280,38.16687812805176,128
21294,2220,53.39179306030273,256
21295,2984,53.674808502197266,256
21296,3128,53.53660125732422,256
21297,2960,41.76745948791504,256
21298,2256,39.85762367248535,256
21299,4788,44.07964401245117,512
21300,1268,37.263180351257326,128
21301,2852,55.835441780090335,256
21302,2120,46.440978050231934,256
21303,1180,37.543902778625494,128
21304,2820,47.121677207946775,256
21305,1424,38.17314472198487,128
21306,1312,41.592433357238775,128
21307,1400,42.690636253356935,128
21308,2108,51.388767051696775,256
21309,2976,44.11490688323975,256
21310,820,47.83058948516846,64
21311,1288,45.302245712280275,128
21312,2792,43.98728637695312,256
21313,1268,47.742919540405275,128
21314,2904,47.44368686676026,256
21315,1556,46.30894546508789,128
21316,1800,43.59738559722901,128
21317,2568,41.34335994720459,256
21318,516,39.4799882888794,64
21319,2728,45.41121597290039,256
21320,7492,40.20325546264648,512
21321,3128,44.29848155975342,256
21322,2504,49.773138999938965,256
21323,1356,41.33152770996094,128
21324,1220,40.04965305328369,128
21325,5320,42.457107925415045,512
21326,2832,49.16495552062989,256
21327,1420,46.63642845153809,128
21328,1408,38.709900856018066,128
21329,2220,66.81108169555665,256
21330,1876,48.11612777709961,128
21331,696,42.97895126342773,64
21332,2456,53.103886413574216,256
21333,2728,41.43989524841309,256
21334,2700,44.976581764221194,256
21335,3200,47.20114669799805,256
21336,2916,43.84503173828125,256
21337,1148,42.1920467376709,128
21338,908,45.06809577941895,128
21339,3100,44.38693962097168,256
21340,3004,39.76770343780518,256
21341,2608,42.044826126098634,256
21342,1352,41.59174690246582,128
21343,2868,39.70624542236328,256
21344,2244,48.680687522888185,256
21345,1292,39.87806377410889,128
21346,968,39.84352207183838,128
21347,2876,43.89787292480469,256
21348,2632,40.4169382095337,256
21349,3220,50.46674709320068,256
21350,2944,41.12898921966553,256
21351,2152,40.075770950317384,256
21352,2484,42.826167297363284,256
21353,1320,41.121329879760744,128
21354,4904,44.89061050415039,512
21355,2796,45.21474132537842,256
21356,2140,40.53499908447266,256
21357,1192,45.858428192138675,128
21358,2800,42.544367980957034,256
21359,2604,41.49681091308594,256
21360,2824,38.84389095306396,256
21361,2248,47.418568038940435,256
21362,688,39.08280200958252,64
21363,2240,40.62198276519776,256
21364,2712,43.72375564575195,256
21365,1300,68.40282363891602,128
21366,4352,44.917079353332525,512
21367,2932,43.97499008178711,256
21368,1348,39.61406688690185,128
21369,1428,42.84638919830323,128
21370,4664,46.878990936279294,512
21371,1204,41.60220375061036,128
21372,2876,41.64384803771973,256
21373,2464,44.184200286865234,256
21374,2672,46.768817329406744,256
21375,1188,39.44591846466065,128
21376,2796,47.188263511657716,256
21377,1188,39.84626693725586,128
21378,2436,39.24261131286622,256
21379,3272,43.9483684539795,256
21380,2240,42.62314834594727,256
21381,2728,44.41415805816651,256
21382,2776,44.63638706207276,256
21383,2240,38.05704174041748,256
21384,2892,55.36414432525635,256
21385,2824,44.607715988159185,256
21386,2824,39.906189155578616,256
21387,2840,49.2566801071167,256
21388,2908,46.5797040939331,256
21389,1304,47.1996530532837,128
21390,1060,40.03102111816406,128
21391,1448,42.47893943786622,128
21392,2912,39.257690620422366,256
21393,4328,56.85072994232178,512
21394,3044,43.63841648101807,256
21395,5880,44.51018524169922,512
21396,6160,42.33695945739746,512
21397,1012,39.614979362487794,128
21398,2348,43.07620544433594,256
21399,1288,42.08523864746094,128
21400,1208,48.62813587188721,128
21401,1420,40.980312538146975,128
21402,2328,40.17965660095215,256
21403,1556,52.45378494262695,128
21404,1280,50.31924419403076,128
21405,2744,49.938781166076666,256
21406,2132,44.26385097503662,256
21407,732,41.04821071624756,64
21408,1556,38.97885799407959,128
21409,1216,49.41740818023682,128
21410,2756,43.65560817718506,256
21411,2436,42.53595657348633,256
21412,1252,47.60240478515625,128
21413,2616,45.242286682128906,256
21414,4976,45.26164302825928,512
21415,2776,39.61555919647217,256
21416,4516,41.96215419769287,512
21417,1340,42.055846786499025,128
21418,608,41.09073581695557,64
21419,5248,46.401733207702634,512
21420,888,40.56360206604004,64
21421,2824,40.52796115875245,256
21422,2548,40.478844261169435,256
21423,2664,41.90148525238037,256
21424,1184,48.20030117034912,128
21425,2812,41.60453090667725,256
21426,1172,40.764431190490725,128
21427,2676,45.30387496948242,256
21428,2432,40.9799201965332,256
21429,5028,44.24986190795899,512
21430,1124,43.28092517852784,128
21431,2164,48.89426498413086,256
21432,4512,46.181572914123535,512
21433,2876,44.90780181884766,256
21434,1208,40.64989109039307,128
21435,760,39.99937057495117,64
21436,1236,46.29747676849365,128
21437,2716,42.79738235473633,256
21438,2564,41.46397476196289,256
21439,2696,46.87722759246826,256
21440,4304,44.49889011383057,512
21441,2100,45.53505802154541,256
21442,1244,45.44115047454834,128
21443,900,41.35867748260498,128
21444,1328,43.85990867614746,128
21445,2500,47.636155128479004,256
21446,2200,47.69983253479004,256
21447,2752,46.09413585662842,256
21448,2828,39.40372009277344,256
21449,2416,41.527187538146975,256
21450,1968,47.179584693908694,128
21451,956,40.848445892333984,128
21452,2868,47.43941116333008,256
21453,2880,41.88537654876709,256
21454,1148,41.12802963256836,128
21455,3104,49.448364448547366,256
21456,2132,43.35288219451904,256
21457,5120,40.913176727294925,512
21458,2844,39.11402454376221,256
21459,2628,41.284241676330566,256
21460,648,38.78006706237793,64
21461,3044,45.34456996917724,256
21462,2160,43.90484218597412,256
21463,5848,46.999159812927246,512
21464,1212,58.143669319152835,128
21465,1964,40.0604549407959,128
21466,1172,50.4997018814087,128
21467,2716,40.30593090057373,256
21468,1712,39.32973403930664,128
21469,1136,41.14542350769043,128
21470,2588,42.76657047271729,256
21471,852,38.03262271881104,64
21472,1340,45.09832038879395,128
21473,3248,42.33871765136719,256
21474,3200,39.483203125,256
21475,2240,41.85187873840332,256
21476,1840,47.12386684417724,128
21477,3004,43.79152221679688,256
21478,2856,43.66977996826172,256
21479,1268,39.946556472778326,128
21480,5132,40.79960536956787,512
21481,2752,48.865912437438965,256
21482,3108,40.869991874694826,256
21483,5060,54.22782211303711,512
21484,2376,42.4935869216919,256
21485,1560,43.14871158599854,128
21486,1256,43.49245758056641,128
21487,2976,41.273949241638185,256
21488,1376,47.375067710876465,128
21489,2936,43.93996028900146,256
21490,6568,47.87377090454102,512
21491,2240,43.569708824157715,256
21492,864,40.27420787811279,64
21493,1252,42.834495544433594,128
21494,2232,42.637992286682135,256
21495,2904,44.0300214767456,256
21496,1716,41.03626308441162,128
21497,1104,48.23419990539551,128
21498,1236,45.36088123321534,128
21499,5048,44.029815673828125,512
21500,1072,46.699211311340335,128
21501,1520,41.866012763977054,128
21502,1828,41.91545143127442,256
21503,3192,48.37473640441895,256
21504,2784,42.255825233459475,256
21505,2504,42.934303283691406,256
21506,2540,38.510658264160156,256
21507,2228,48.19516086578369,256
21508,2708,44.32717800140381,256
21509,560,38.21175403594971,64
21510,3220,41.99333152770996,256
21511,1144,41.11521110534668,128
21512,1540,45.33786792755127,128
21513,1188,51.80591144561768,128
21514,2608,45.797423744201666,256
21515,932,38.86491088867187,64
21516,2828,46.10200119018555,256
21517,2712,45.844901466369635,256
21518,6416,40.902518844604494,512
21519,2280,44.926838111877444,256
21520,1204,43.52130928039551,128
21521,2832,46.5068021774292,256
21522,1296,40.40642471313477,128
21523,4768,46.31381683349609,512
